img,id,nombre,mega,tipo_1,tipo_2,total_pc
https://img.pokemondb.net/sprites/scarlet-violet/icon/chimchar.png,0390,Chimchar,No Existe,Fire,,309
https://img.pokemondb.net/sprites/scarlet-violet/icon/monferno.png,0391,Monferno,No Existe,Fire,Fighting,405
https://img.pokemondb.net/sprites/scarlet-violet/icon/infernape.png,0392,Infernape,No Existe,Fire,Fighting,534
https://img.pokemondb.net/sprites/scarlet-violet/icon/piplup.png,0393,Piplup,No Existe,Water,,314
https://img.pokemondb.net/sprites/scarlet-violet/icon/prinplup.png,0394,Prinplup,No Existe,Water,,405
https://img.pokemondb.net/sprites/scarlet-violet/icon/empoleon.png,0395,Empoleon,No Existe,Water,Steel,530
https://img.pokemondb.net/sprites/scarlet-violet/icon/starly.png,0396,Starly,No Existe,Normal,Flying,245
https://img.pokemondb.net/sprites/scarlet-violet/icon/staravia.png,0397,Staravia,No Existe,Normal,Flying,340
https://img.pokemondb.net/sprites/scarlet-violet/icon/staraptor.png,0398,Staraptor,No Existe,Normal,Flying,485
https://img.pokemondb.net/sprites/scarlet-violet/icon/bidoof.png,0399,Bidoof,No Existe,Normal,,250
https://img.pokemondb.net/sprites/scarlet-violet/icon/bibarel.png,0400,Bibarel,No Existe,Normal,Water,410
https://img.pokemondb.net/sprites/scarlet-violet/icon/kricketot.png,0401,Kricketot,No Existe,Bug,,194
https://img.pokemondb.net/sprites/scarlet-violet/icon/kricketune.png,0402,Kricketune,No Existe,Bug,,384
https://img.pokemondb.net/sprites/scarlet-violet/icon/shinx.png,0403,Shinx,No Existe,Electric,,263
https://img.pokemondb.net/sprites/scarlet-violet/icon/luxio.png,0404,Luxio,No Existe,Electric,,363
https://img.pokemondb.net/sprites/scarlet-violet/icon/luxray.png,0405,Luxray,No Existe,Electric,,523
https://img.pokemondb.net/sprites/scarlet-violet/icon/budew.png,0406,Budew,No Existe,Grass,Poison,280
https://img.pokemondb.net/sprites/scarlet-violet/icon/roserade.png,0407,Roserade,No Existe,Grass,Poison,515
https://img.pokemondb.net/sprites/scarlet-violet/icon/cranidos.png,0408,Cranidos,No Existe,Rock,,350
https://img.pokemondb.net/sprites/scarlet-violet/icon/rampardos.png,0409,Rampardos,No Existe,Rock,,495
https://img.pokemondb.net/sprites/scarlet-violet/icon/shieldon.png,0410,Shieldon,No Existe,Rock,Steel,350
https://img.pokemondb.net/sprites/scarlet-violet/icon/bastiodon.png,0411,Bastiodon,No Existe,Rock,Steel,495
https://img.pokemondb.net/sprites/scarlet-violet/icon/burmy-plant.png,0412,Burmy,Plant Cloak,Bug,,224
https://img.pokemondb.net/sprites/scarlet-violet/icon/burmy-sandy.png,0412,Burmy,Sandy Cloak,Bug,,224
https://img.pokemondb.net/sprites/scarlet-violet/icon/burmy-trash.png,0412,Burmy,Trash Cloak,Bug,,224
https://img.pokemondb.net/sprites/scarlet-violet/icon/wormadam-plant.png,0413,Wormadam,Plant Cloak,Bug,Grass,424
https://img.pokemondb.net/sprites/scarlet-violet/icon/wormadam-sandy.png,0413,Wormadam,Sandy Cloak,Bug,Ground,424
https://img.pokemondb.net/sprites/scarlet-violet/icon/wormadam-trash.png,0413,Wormadam,Trash Cloak,Bug,Steel,424
https://img.pokemondb.net/sprites/scarlet-violet/icon/mothim.png,0414,Mothim,No Existe,Bug,Flying,424
https://img.pokemondb.net/sprites/scarlet-violet/icon/combee.png,0415,Combee,No Existe,Bug,Flying,244
https://img.pokemondb.net/sprites/scarlet-violet/icon/vespiquen.png,0416,Vespiquen,No Existe,Bug,Flying,474
https://img.pokemondb.net/sprites/scarlet-violet/icon/pachirisu.png,0417,Pachirisu,No Existe,Electric,,405
https://img.pokemondb.net/sprites/scarlet-violet/icon/buizel.png,0418,Buizel,No Existe,Water,,330
https://img.pokemondb.net/sprites/scarlet-violet/icon/floatzel.png,0419,Floatzel,No Existe,Water,,495
https://img.pokemondb.net/sprites/scarlet-violet/icon/cherubi.png,0420,Cherubi,No Existe,Grass,,275
https://img.pokemondb.net/sprites/scarlet-violet/icon/cherrim.png,0421,Cherrim,No Existe,Grass,,450
https://img.pokemondb.net/sprites/scarlet-violet/icon/shellos.png,0422,Shellos,No Existe,Water,,325
https://img.pokemondb.net/sprites/scarlet-violet/icon/gastrodon.png,0423,Gastrodon,No Existe,Water,Ground,475
https://img.pokemondb.net/sprites/scarlet-violet/icon/ambipom.png,0424,Ambipom,No Existe,Normal,,482
https://img.pokemondb.net/sprites/scarlet-violet/icon/drifloon.png,0425,Drifloon,No Existe,Ghost,Flying,348
https://img.pokemondb.net/sprites/scarlet-violet/icon/drifblim.png,0426,Drifblim,No Existe,Ghost,Flying,498
https://img.pokemondb.net/sprites/scarlet-violet/icon/buneary.png,0427,Buneary,No Existe,Normal,,350
https://img.pokemondb.net/sprites/scarlet-violet/icon/lopunny.png,0428,Lopunny,No Existe,Normal,,480
https://img.pokemondb.net/sprites/scarlet-violet/icon/lopunny-mega.png,0428,Lopunny,Mega Lopunny,Normal,Fighting,580
https://img.pokemondb.net/sprites/scarlet-violet/icon/mismagius.png,0429,Mismagius,No Existe,Ghost,,495
https://img.pokemondb.net/sprites/scarlet-violet/icon/honchkrow.png,0430,Honchkrow,No Existe,Dark,Flying,505
https://img.pokemondb.net/sprites/scarlet-violet/icon/glameow.png,0431,Glameow,No Existe,Normal,,310
https://img.pokemondb.net/sprites/scarlet-violet/icon/purugly.png,0432,Purugly,No Existe,Normal,,452
https://img.pokemondb.net/sprites/scarlet-violet/icon/chingling.png,0433,Chingling,No Existe,Psychic,,285
https://img.pokemondb.net/sprites/scarlet-violet/icon/stunky.png,0434,Stunky,No Existe,Poison,Dark,329
https://img.pokemondb.net/sprites/scarlet-violet/icon/skuntank.png,0435,Skuntank,No Existe,Poison,Dark,479
https://img.pokemondb.net/sprites/scarlet-violet/icon/bronzor.png,0436,Bronzor,No Existe,Steel,Psychic,300
https://img.pokemondb.net/sprites/scarlet-violet/icon/bronzong.png,0437,Bronzong,No Existe,Steel,Psychic,500
https://img.pokemondb.net/sprites/scarlet-violet/icon/bonsly.png,0438,Bonsly,No Existe,Rock,,290
https://img.pokemondb.net/sprites/scarlet-violet/icon/mime-jr.png,0439,Mime Jr.,No Existe,Psychic,Fairy,310
https://img.pokemondb.net/sprites/scarlet-violet/icon/happiny.png,0440,Happiny,No Existe,Normal,,220
https://img.pokemondb.net/sprites/scarlet-violet/icon/chatot.png,0441,Chatot,No Existe,Normal,Flying,411
https://img.pokemondb.net/sprites/scarlet-violet/icon/spiritomb.png,0442,Spiritomb,No Existe,Ghost,Dark,485
https://img.pokemondb.net/sprites/scarlet-violet/icon/gible.png,0443,Gible,No Existe,Dragon,Ground,300
https://img.pokemondb.net/sprites/scarlet-violet/icon/gabite.png,0444,Gabite,No Existe,Dragon,Ground,410
https://img.pokemondb.net/sprites/scarlet-violet/icon/garchomp.png,0445,Garchomp,No Existe,Dragon,Ground,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/garchomp-mega.png,0445,Garchomp,Mega Garchomp,Dragon,Ground,700
https://img.pokemondb.net/sprites/scarlet-violet/icon/munchlax.png,0446,Munchlax,No Existe,Normal,,390
https://img.pokemondb.net/sprites/scarlet-violet/icon/riolu.png,0447,Riolu,No Existe,Fighting,,285
https://img.pokemondb.net/sprites/scarlet-violet/icon/lucario.png,0448,Lucario,No Existe,Fighting,Steel,525
https://img.pokemondb.net/sprites/scarlet-violet/icon/lucario-mega.png,0448,Lucario,Mega Lucario,Fighting,Steel,625
https://img.pokemondb.net/sprites/scarlet-violet/icon/hippopotas.png,0449,Hippopotas,No Existe,Ground,,330
https://img.pokemondb.net/sprites/scarlet-violet/icon/hippowdon.png,0450,Hippowdon,No Existe,Ground,,525
https://img.pokemondb.net/sprites/scarlet-violet/icon/skorupi.png,0451,Skorupi,No Existe,Poison,Bug,330
https://img.pokemondb.net/sprites/scarlet-violet/icon/drapion.png,0452,Drapion,No Existe,Poison,Dark,500
https://img.pokemondb.net/sprites/scarlet-violet/icon/croagunk.png,0453,Croagunk,No Existe,Poison,Fighting,300
https://img.pokemondb.net/sprites/scarlet-violet/icon/toxicroak.png,0454,Toxicroak,No Existe,Poison,Fighting,490
https://img.pokemondb.net/sprites/scarlet-violet/icon/carnivine.png,0455,Carnivine,No Existe,Grass,,454
https://img.pokemondb.net/sprites/scarlet-violet/icon/finneon.png,0456,Finneon,No Existe,Water,,330
https://img.pokemondb.net/sprites/scarlet-violet/icon/lumineon.png,0457,Lumineon,No Existe,Water,,460
https://img.pokemondb.net/sprites/scarlet-violet/icon/mantyke.png,0458,Mantyke,No Existe,Water,Flying,345
https://img.pokemondb.net/sprites/scarlet-violet/icon/snover.png,0459,Snover,No Existe,Grass,Ice,334
https://img.pokemondb.net/sprites/scarlet-violet/icon/abomasnow.png,0460,Abomasnow,No Existe,Grass,Ice,494
https://img.pokemondb.net/sprites/scarlet-violet/icon/abomasnow-mega.png,0460,Abomasnow,Mega Abomasnow,Grass,Ice,594
https://img.pokemondb.net/sprites/scarlet-violet/icon/weavile.png,0461,Weavile,No Existe,Dark,Ice,510
https://img.pokemondb.net/sprites/scarlet-violet/icon/magnezone.png,0462,Magnezone,No Existe,Electric,Steel,535
https://img.pokemondb.net/sprites/scarlet-violet/icon/lickilicky.png,0463,Lickilicky,No Existe,Normal,,515
https://img.pokemondb.net/sprites/scarlet-violet/icon/rhyperior.png,0464,Rhyperior,No Existe,Ground,Rock,535
https://img.pokemondb.net/sprites/scarlet-violet/icon/tangrowth.png,0465,Tangrowth,No Existe,Grass,,535
https://img.pokemondb.net/sprites/scarlet-violet/icon/electivire.png,0466,Electivire,No Existe,Electric,,540
https://img.pokemondb.net/sprites/scarlet-violet/icon/magmortar.png,0467,Magmortar,No Existe,Fire,,540
https://img.pokemondb.net/sprites/scarlet-violet/icon/togekiss.png,0468,Togekiss,No Existe,Fairy,Flying,545
https://img.pokemondb.net/sprites/scarlet-violet/icon/yanmega.png,0469,Yanmega,No Existe,Bug,Flying,515
https://img.pokemondb.net/sprites/scarlet-violet/icon/leafeon.png,0470,Leafeon,No Existe,Grass,,525
https://img.pokemondb.net/sprites/scarlet-violet/icon/glaceon.png,0471,Glaceon,No Existe,Ice,,525
https://img.pokemondb.net/sprites/scarlet-violet/icon/gliscor.png,0472,Gliscor,No Existe,Ground,Flying,510
https://img.pokemondb.net/sprites/scarlet-violet/icon/mamoswine.png,0473,Mamoswine,No Existe,Ice,Ground,530
https://img.pokemondb.net/sprites/scarlet-violet/icon/porygon-z.png,0474,Porygon-Z,No Existe,Normal,,535
https://img.pokemondb.net/sprites/scarlet-violet/icon/gallade.png,0475,Gallade,No Existe,Psychic,Fighting,518
https://img.pokemondb.net/sprites/scarlet-violet/icon/gallade-mega.png,0475,Gallade,Mega Gallade,Psychic,Fighting,618
https://img.pokemondb.net/sprites/scarlet-violet/icon/probopass.png,0476,Probopass,No Existe,Rock,Steel,525
https://img.pokemondb.net/sprites/scarlet-violet/icon/dusknoir.png,0477,Dusknoir,No Existe,Ghost,,525
https://img.pokemondb.net/sprites/scarlet-violet/icon/froslass.png,0478,Froslass,No Existe,Ice,Ghost,480
https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom.png,0479,Rotom,No Existe,Electric,Ghost,440
https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-heat.png,0479,Rotom,Heat Rotom,Electric,Fire,520
https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-wash.png,0479,Rotom,Wash Rotom,Electric,Water,520
https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-frost.png,0479,Rotom,Frost Rotom,Electric,Ice,520
https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-fan.png,0479,Rotom,Fan Rotom,Electric,Flying,520
https://img.pokemondb.net/sprites/scarlet-violet/icon/rotom-mow.png,0479,Rotom,Mow Rotom,Electric,Grass,520
https://img.pokemondb.net/sprites/scarlet-violet/icon/uxie.png,0480,Uxie,No Existe,Psychic,,580
https://img.pokemondb.net/sprites/scarlet-violet/icon/mesprit.png,0481,Mesprit,No Existe,Psychic,,580
https://img.pokemondb.net/sprites/scarlet-violet/icon/azelf.png,0482,Azelf,No Existe,Psychic,,580
https://img.pokemondb.net/sprites/scarlet-violet/icon/dialga.png,0483,Dialga,No Existe,Steel,Dragon,680
https://img.pokemondb.net/sprites/scarlet-violet/icon/dialga-origin.png,0483,Dialga,Origin Forme,Steel,Dragon,680
https://img.pokemondb.net/sprites/scarlet-violet/icon/palkia.png,0484,Palkia,No Existe,Water,Dragon,680
https://img.pokemondb.net/sprites/scarlet-violet/icon/palkia-origin.png,0484,Palkia,Origin Forme,Water,Dragon,680
https://img.pokemondb.net/sprites/scarlet-violet/icon/heatran.png,0485,Heatran,No Existe,Fire,Steel,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/regigigas.png,0486,Regigigas,No Existe,Normal,,670
https://img.pokemondb.net/sprites/scarlet-violet/icon/giratina-altered.png,0487,Giratina,Altered Forme,Ghost,Dragon,680
https://img.pokemondb.net/sprites/scarlet-violet/icon/giratina-origin.png,0487,Giratina,Origin Forme,Ghost,Dragon,680
https://img.pokemondb.net/sprites/scarlet-violet/icon/cresselia.png,0488,Cresselia,No Existe,Psychic,,580
https://img.pokemondb.net/sprites/scarlet-violet/icon/phione.png,0489,Phione,No Existe,Water,,480
https://img.pokemondb.net/sprites/scarlet-violet/icon/manaphy.png,0490,Manaphy,No Existe,Water,,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/darkrai.png,0491,Darkrai,No Existe,Dark,,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/shaymin-land.png,0492,Shaymin,Land Forme,Grass,,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/shaymin-sky.png,0492,Shaymin,Sky Forme,Grass,Flying,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/arceus.png,0493,Arceus,No Existe,Normal,,720
https://img.pokemondb.net/sprites/scarlet-violet/icon/victini.png,0494,Victini,No Existe,Psychic,Fire,600
https://img.pokemondb.net/sprites/scarlet-violet/icon/snivy.png,0495,Snivy,No Existe,Grass,,308
https://img.pokemondb.net/sprites/scarlet-violet/icon/servine.png,0496,Servine,No Existe,Grass,,413
https://img.pokemondb.net/sprites/scarlet-violet/icon/serperior.png,0497,Serperior,No Existe,Grass,,528
https://img.pokemondb.net/sprites/scarlet-violet/icon/tepig.png,0498,Tepig,No Existe,Fire,,308
https://img.pokemondb.net/sprites/scarlet-violet/icon/pignite.png,0499,Pignite,No Existe,Fire,Fighting,418
https://img.pokemondb.net/sprites/scarlet-violet/icon/emboar.png,0500,Emboar,No Existe,Fire,Fighting,528
https://img.pokemondb.net/sprites/scarlet-violet/icon/oshawott.png,0501,Oshawott,No Existe,Water,,308
https://img.pokemondb.net/sprites/scarlet-violet/icon/dewott.png,0502,Dewott,No Existe,Water,,413
https://img.pokemondb.net/sprites/scarlet-violet/icon/samurott.png,0503,Samurott,No Existe,Water,,528
https://img.pokemondb.net/sprites/scarlet-violet/icon/samurott-hisuian.png,0503,Samurott,Hisuian Samurott,Water,Dark,528
https://img.pokemondb.net/sprites/scarlet-violet/icon/patrat.png,0504,Patrat,No Existe,Normal,,255
https://img.pokemondb.net/sprites/scarlet-violet/icon/watchog.png,0505,Watchog,No Existe,Normal,,420
https://img.pokemondb.net/sprites/scarlet-violet/icon/lillipup.png,0506,Lillipup,No Existe,Normal,,275
https://img.pokemondb.net/sprites/scarlet-violet/icon/herdier.png,0507,Herdier,No Existe,Normal,,370
https://img.pokemondb.net/sprites/scarlet-violet/icon/stoutland.png,0508,Stoutland,No Existe,Normal,,500
https://img.pokemondb.net/sprites/scarlet-violet/icon/purrloin.png,0509,Purrloin,No Existe,Dark,,281
https://img.pokemondb.net/sprites/scarlet-violet/icon/liepard.png,0510,Liepard,No Existe,Dark,,446
https://img.pokemondb.net/sprites/scarlet-violet/icon/pansage.png,0511,Pansage,No Existe,Grass,,316
https://img.pokemondb.net/sprites/scarlet-violet/icon/simisage.png,0512,Simisage,No Existe,Grass,,498
https://img.pokemondb.net/sprites/scarlet-violet/icon/pansear.png,0513,Pansear,No Existe,Fire,,316
https://img.pokemondb.net/sprites/scarlet-violet/icon/simisear.png,0514,Simisear,No Existe,Fire,,498
https://img.pokemondb.net/sprites/scarlet-violet/icon/panpour.png,0515,Panpour,No Existe,Water,,316
https://img.pokemondb.net/sprites/scarlet-violet/icon/simipour.png,0516,Simipour,No Existe,Water,,498
https://img.pokemondb.net/sprites/scarlet-violet/icon/munna.png,0517,Munna,No Existe,Psychic,,292
https://img.pokemondb.net/sprites/scarlet-violet/icon/musharna.png,0518,Musharna,No Existe,Psychic,,487
https://img.pokemondb.net/sprites/scarlet-violet/icon/pidove.png,0519,Pidove,No Existe,Normal,Flying,264
https://img.pokemondb.net/sprites/scarlet-violet/icon/tranquill.png,0520,Tranquill,No Existe,Normal,Flying,358
https://img.pokemondb.net/sprites/scarlet-violet/icon/unfezant.png,0521,Unfezant,No Existe,Normal,Flying,488
https://img.pokemondb.net/sprites/scarlet-violet/icon/blitzle.png,0522,Blitzle,No Existe,Electric,,295
https://img.pokemondb.net/sprites/scarlet-violet/icon/zebstrika.png,0523,Zebstrika,No Existe,Electric,,497
https://img.pokemondb.net/sprites/scarlet-violet/icon/roggenrola.png,0524,Roggenrola,No Existe,Rock,,280
https://img.pokemondb.net/sprites/scarlet-violet/icon/boldore.png,0525,Boldore,No Existe,Rock,,390
https://img.pokemondb.net/sprites/scarlet-violet/icon/gigalith.png,0526,Gigalith,No Existe,Rock,,515
https://img.pokemondb.net/sprites/scarlet-violet/icon/woobat.png,0527,Woobat,No Existe,Psychic,Flying,323
https://img.pokemondb.net/sprites/scarlet-violet/icon/swoobat.png,0528,Swoobat,No Existe,Psychic,Flying,425
https://img.pokemondb.net/sprites/scarlet-violet/icon/drilbur.png,0529,Drilbur,No Existe,Ground,,328
https://img.pokemondb.net/sprites/scarlet-violet/icon/excadrill.png,0530,Excadrill,No Existe,Ground,Steel,508
https://img.pokemondb.net/sprites/scarlet-violet/icon/audino.png,0531,Audino,No Existe,Normal,,445
https://img.pokemondb.net/sprites/scarlet-violet/icon/audino-mega.png,0531,Audino,Mega Audino,Normal,Fairy,545
https://img.pokemondb.net/sprites/scarlet-violet/icon/timburr.png,0532,Timburr,No Existe,Fighting,,305
https://img.pokemondb.net/sprites/scarlet-violet/icon/gurdurr.png,0533,Gurdurr,No Existe,Fighting,,405
https://img.pokemondb.net/sprites/scarlet-violet/icon/conkeldurr.png,0534,Conkeldurr,No Existe,Fighting,,505
https://img.pokemondb.net/sprites/scarlet-violet/icon/tympole.png,0535,Tympole,No Existe,Water,,294
https://img.pokemondb.net/sprites/scarlet-violet/icon/palpitoad.png,0536,Palpitoad,No Existe,Water,Ground,384
https://img.pokemondb.net/sprites/scarlet-violet/icon/seismitoad.png,0537,Seismitoad,No Existe,Water,Ground,509
https://img.pokemondb.net/sprites/scarlet-violet/icon/throh.png,0538,Throh,No Existe,Fighting,,465
https://img.pokemondb.net/sprites/scarlet-violet/icon/sawk.png,0539,Sawk,No Existe,Fighting,,465
https://img.pokemondb.net/sprites/scarlet-violet/icon/sewaddle.png,0540,Sewaddle,No Existe,Bug,Grass,310
https://img.pokemondb.net/sprites/scarlet-violet/icon/swadloon.png,0541,Swadloon,No Existe,Bug,Grass,380
https://img.pokemondb.net/sprites/scarlet-violet/icon/leavanny.png,0542,Leavanny,No Existe,Bug,Grass,500
https://img.pokemondb.net/sprites/scarlet-violet/icon/venipede.png,0543,Venipede,No Existe,Bug,Poison,260
https://img.pokemondb.net/sprites/scarlet-violet/icon/whirlipede.png,0544,Whirlipede,No Existe,Bug,Poison,360
https://img.pokemondb.net/sprites/scarlet-violet/icon/scolipede.png,0545,Scolipede,No Existe,Bug,Poison,485
https://img.pokemondb.net/sprites/scarlet-violet/icon/cottonee.png,0546,Cottonee,No Existe,Grass,Fairy,280
https://img.pokemondb.net/sprites/scarlet-violet/icon/whimsicott.png,0547,Whimsicott,No Existe,Grass,Fairy,480
https://img.pokemondb.net/sprites/scarlet-violet/icon/petilil.png,0548,Petilil,No Existe,Grass,,280
https://img.pokemondb.net/sprites/scarlet-violet/icon/lilligant.png,0549,Lilligant,No Existe,Grass,,480
https://img.pokemondb.net/sprites/scarlet-violet/icon/lilligant-hisuian.png,0549,Lilligant,Hisuian Lilligant,Grass,Fighting,480
https://img.pokemondb.net/sprites/scarlet-violet/icon/basculin-red-striped.png,0550,Basculin,Red-Striped Form,Water,,460
https://img.pokemondb.net/sprites/scarlet-violet/icon/basculin-blue-striped.png,0550,Basculin,Blue-Striped Form,Water,,460
https://img.pokemondb.net/sprites/scarlet-violet/icon/basculin-white-striped.png,0550,Basculin,White-Striped Form,Water,,460
https://img.pokemondb.net/sprites/scarlet-violet/icon/sandile.png,0551,Sandile,No Existe,Ground,Dark,292
https://img.pokemondb.net/sprites/scarlet-violet/icon/krokorok.png,0552,Krokorok,No Existe,Ground,Dark,351
https://img.pokemondb.net/sprites/scarlet-violet/icon/krookodile.png,0553,Krookodile,No Existe,Ground,Dark,519
https://img.pokemondb.net/sprites/scarlet-violet/icon/darumaka.png,0554,Darumaka,No Existe,Fire,,315
https://img.pokemondb.net/sprites/scarlet-violet/icon/darumaka-galarian.png,0554,Darumaka,Galarian Darumaka,Ice,,315
https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-standard.png,0555,Darmanitan,Standard Mode,Fire,,480
https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-zen.png,0555,Darmanitan,Zen Mode,Fire,Psychic,540
https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-galarian-standard.png,0555,Darmanitan,Galarian Standard Mode,Ice,,480
https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-galarian-zen.png,0555,Darmanitan,Galarian Zen Mode,Ice,Fire,540
https://img.pokemondb.net/sprites/scarlet-violet/icon/maractus.png,0556,Maractus,No Existe,Grass,,461
https://img.pokemondb.net/sprites/scarlet-violet/icon/dwebble.png,0557,Dwebble,No Existe,Bug,Rock,325
https://img.pokemondb.net/sprites/scarlet-violet/icon/crustle.png,0558,Crustle,No Existe,Bug,Rock,485
https://img.pokemondb.net/sprites/scarlet-violet/icon/scraggy.png,0559,Scraggy,No Existe,Dark,Fighting,348
https://img.pokemondb.net/sprites/scarlet-violet/icon/scrafty.png,0560,Scrafty,No Existe,Dark,Fighting,488
https://img.pokemondb.net/sprites/scarlet-violet/icon/sigilyph.png,0561,Sigilyph,No Existe,Psychic,Flying,490
https://img.pokemondb.net/sprites/scarlet-violet/icon/yamask.png,0562,Yamask,No Existe,Ghost,,303
https://img.pokemondb.net/sprites/scarlet-violet/icon/yamask-galarian.png,0562,Yamask,Galarian Yamask,Ground,Ghost,303
https://img.pokemondb.net/sprites/scarlet-violet/icon/cofagrigus.png,0563,Cofagrigus,No Existe,Ghost,,483
https://img.pokemondb.net/sprites/scarlet-violet/icon/tirtouga.png,0564,Tirtouga,No Existe,Water,Rock,355
https://img.pokemondb.net/sprites/scarlet-violet/icon/carracosta.png,0565,Carracosta,No Existe,Water,Rock,495
https://img.pokemondb.net/sprites/scarlet-violet/icon/archen.png,0566,Archen,No Existe,Rock,Flying,401
https://img.pokemondb.net/sprites/scarlet-violet/icon/archeops.png,0567,Archeops,No Existe,Rock,Flying,567
https://img.pokemondb.net/sprites/scarlet-violet/icon/trubbish.png,0568,Trubbish,No Existe,Poison,,329
https://img.pokemondb.net/sprites/scarlet-violet/icon/garbodor.png,0569,Garbodor,No Existe,Poison,,474
https://img.pokemondb.net/sprites/scarlet-violet/icon/zorua.png,0570,Zorua,No Existe,Dark,,330
https://img.pokemondb.net/sprites/scarlet-violet/icon/zorua-hisuian.png,0570,Zorua,Hisuian Zorua,Normal,Ghost,330
https://img.pokemondb.net/sprites/scarlet-violet/icon/zoroark.png,0571,Zoroark,No Existe,Dark,,510
https://img.pokemondb.net/sprites/scarlet-violet/icon/zoroark-hisuian.png,0571,Zoroark,Hisuian Zoroark,Normal,Ghost,510
https://img.pokemondb.net/sprites/scarlet-violet/icon/minccino.png,0572,Minccino,No Existe,Normal,,300
https://img.pokemondb.net/sprites/scarlet-violet/icon/cinccino.png,0573,Cinccino,No Existe,Normal,,470
https://img.pokemondb.net/sprites/scarlet-violet/icon/gothita.png,0574,Gothita,No Existe,Psychic,,290
https://img.pokemondb.net/sprites/scarlet-violet/icon/gothorita.png,0575,Gothorita,No Existe,Psychic,,390
https://img.pokemondb.net/sprites/scarlet-violet/icon/gothitelle.png,0576,Gothitelle,No Existe,Psychic,,490
https://img.pokemondb.net/sprites/scarlet-violet/icon/solosis.png,0577,Solosis,No Existe,Psychic,,290
https://img.pokemondb.net/sprites/scarlet-violet/icon/duosion.png,0578,Duosion,No Existe,Psychic,,370
https://img.pokemondb.net/sprites/scarlet-violet/icon/reuniclus.png,0579,Reuniclus,No Existe,Psychic,,490
https://img.pokemondb.net/sprites/scarlet-violet/icon/ducklett.png,0580,Ducklett,No Existe,Water,Flying,305
https://img.pokemondb.net/sprites/scarlet-violet/icon/swanna.png,0581,Swanna,No Existe,Water,Flying,473
https://img.pokemondb.net/sprites/scarlet-violet/icon/vanillite.png,0582,Vanillite,No Existe,Ice,,305
https://img.pokemondb.net/sprites/scarlet-violet/icon/vanillish.png,0583,Vanillish,No Existe,Ice,,395
https://img.pokemondb.net/sprites/scarlet-violet/icon/vanilluxe.png,0584,Vanilluxe,No Existe,Ice,,535
https://img.pokemondb.net/sprites/scarlet-violet/icon/deerling.png,0585,Deerling,No Existe,Normal,Grass,335
https://img.pokemondb.net/sprites/scarlet-violet/icon/sawsbuck.png,0586,Sawsbuck,No Existe,Normal,Grass,475
https://img.pokemondb.net/sprites/scarlet-violet/icon/emolga.png,0587,Emolga,No Existe,Electric,Flying,428
https://img.pokemondb.net/sprites/scarlet-violet/icon/karrablast.png,0588,Karrablast,No Existe,Bug,,315
https://img.pokemondb.net/sprites/scarlet-violet/icon/escavalier.png,0589,Escavalier,No Existe,Bug,Steel,495
https://img.pokemondb.net/sprites/scarlet-violet/icon/foongus.png,0590,Foongus,No Existe,Grass,Poison,294
https://img.pokemondb.net/sprites/scarlet-violet/icon/amoonguss.png,0591,Amoonguss,No Existe,Grass,Poison,464
https://img.pokemondb.net/sprites/scarlet-violet/icon/frillish.png,0592,Frillish,No Existe,Water,Ghost,335
https://img.pokemondb.net/sprites/scarlet-violet/icon/jellicent.png,0593,Jellicent,No Existe,Water,Ghost,480
https://img.pokemondb.net/sprites/scarlet-violet/icon/alomomola.png,0594,Alomomola,No Existe,Water,,470
https://img.pokemondb.net/sprites/scarlet-violet/icon/joltik.png,0595,Joltik,No Existe,Bug,Electric,319
https://img.pokemondb.net/sprites/scarlet-violet/icon/galvantula.png,0596,Galvantula,No Existe,Bug,Electric,472
https://img.pokemondb.net/sprites/scarlet-violet/icon/ferroseed.png,0597,Ferroseed,No Existe,Grass,Steel,305
https://img.pokemondb.net/sprites/scarlet-violet/icon/ferrothorn.png,0598,Ferrothorn,No Existe,Grass,Steel,489
https://img.pokemondb.net/sprites/scarlet-violet/icon/klink.png,0599,Klink,No Existe,Steel,,300
https://img.pokemondb.net/sprites/scarlet-violet/icon/klang.png,0600,Klang,No Existe,Steel,,440
https://img.pokemondb.net/sprites/scarlet-violet/icon/klinklang.png,0601,Klinklang,No Existe,Steel,,520
https://img.pokemondb.net/sprites/scarlet-violet/icon/tynamo.png,0602,Tynamo,No Existe,Electric,,275
https://img.pokemondb.net/sprites/scarlet-violet/icon/eelektrik.png,0603,Eelektrik,No Existe,Electric,,405
